0.53,0.531858376684316,0.534842036790193
0.545609150803796,0.546163066756616,0.547920499677036
0.561639074361826,0.560776819308966,0.561238873020459
0.578037123377903,0.575717680682863,0.574828753263362
0.594831285820782,0.590975029541119,0.588627050010798
0.611983391659683,0.60653398661459,0.602681404535493
0.629489747572575,0.622372754772921,0.616964694931393
0.647379007558687,0.638506914253728,0.631501028031345
0.665656191476766,0.654945440411304,0.646237795152343
0.684147788111921,0.671606763727004,0.661188884808865
0.703082672092213,0.688528539352672,0.676326435597021
0.722294030444793,0.705742360472927,0.691691364063926
0.74180632728791,0.723205377002274,0.707263832815153
0.761576952541791,0.740851694087811,0.72298925846043
0.781715666365363,0.758786840214891,0.738913825931648
0.802066882220825,0.77687936209435,0.754971905855162
0.822666260152833,0.795243120155005,0.771247051314973
0.843537267765778,0.813749870152396,0.787649738182532
0.864682163957338,0.832437718380495,0.804249903498261
